party,date,text,cmp_code,eu_code
43320,200710,The purchasing power of the population is raised with the fight against the high price island Switzerland.,410,NA
43320,200710,The rights of consumers must be improved.,403,NA
43320,200710,"The implementation of gender equality, especially with regard to wages, which are still differentiated by gender, has opened up further growth potential.",410,NA
43320,200710,Social: Financing social security requires growth in the wage bill.,410,NA
43320,200710,Equality demands can be better enforced.,410,NA
43320,200710,"The distribution problems must be addressed more decisively: First and foremost, through a fairer distribution of productivity gains.",503,NA
43320,200710,"After years of stagnating wage development, employees must receive a larger share, primarily in the form of higher wages.",410,NA
43320,200710,"In the process, the increasingly excessive rip-offs by top managers are being combated.",503,NA
43320,200710,The wage gap is a time bomb for social peace in Switzerland.,503,NA
43320,200710,Ecological: Ecological restructuring can be combined with a growth policy and thus accelerated.,501,NA
43320,200710,"A responsible growth policy must be linked to progress in the conservation of resources (energy, raw materials).",501,NA
43320,200710,"The technical possibilities for this exist, especially in the energy sector.",501,NA
43320,200710,There is a lack of political will to intervene in a guiding way.,501,NA
43320,200710,"Conversely, zero growth does not automatically bring more environmental quality, as evidenced by the stagnation of the past decade.",410,NA
43320,200710,The decisive factor is to combine the growth target with ecological goals.,410,NA
43320,200710,"To be able to verify this sustainable development, we need other measures than gross domestic product (GDP).",410,NA
43320,200710,"The SP Switzerland strives for higher economic growth that creates jobs, distributes the fruits of growth more fairly and is coupled with ecological transformation.",410,NA
43320,200710,The purchasing power of Swiss households must be strengthened in order to boost domestic demand.,410,NA
43320,200710,"An economic policy that promotes the use of new environmental technologies, minimizes the use of resources and increases energy efficiency also promotes growth.",410,NA
43320,200710,The positions of the SP:,NA,NA
43320,200710,"1. growth in the traditional sense of macroeconomic indicators such as GNP and GDP is an outdated, incoherent concept and, moreover, incompatible with the concept of sustainable development.",410,NA
43320,200710,Indicators must be defined that take into account the environmental and social aspects.,410,NA
43320,200710,The concept of differentiated growth needs to be introduced.,410,NA
43320,200710,"The sustainability of economic development must be made verifiable with new measurement methods (e.g. with the easy-to-use ""Short Indicators of Sustainable Economic W elfare"" SISEW ).",410,NA
43320,200710,"In terms of traditional metrics, economic growth of 2 - 3% per annum remains a key economic policy concern for the SP in the context of sustainable development.",410,NA
43320,200710,"To strengthen domestic demand, the disposable income of private households must be increased.",410,NA
43320,200710,"In addition to better wages and secure pensions, there needs to be relief for lower and middle incomes in terms of health insurance premiums.",410,NA
43320,200710,The fight against excessive prices and for a reduction in the cost of goods is also intended to strengthen the purchasing power of the population.,410,NA
43320,200710,Public spending is an important pillar of demand and employment.,403,NA
